User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,District,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1000850,P00178442,Female,36-45,44,1,Theni,Western,Aviation,Electronics & Gadgets,3,4112,,
1000850,P00086842,Male,36-45,37,1,Coimbatore,Western,Aviation,Footwear & Shoes,3,12851,,
1000850,P00317242,Female,36-45,45,1,Coimbatore,Western,IT Sector,Clothing & Apparel,1,7161,,
1000850,P00319942,Female,36-45,44,0,Sivagangai,Central,Lawyer,Footwear & Shoes,3,20932,,
1000850,P00231442,Female,36-45,40,1,Sivagangai,Central,Healthcare,Furniture,3,20212,,
1000850,P00105442,Female,36-45,42,1,Sivagangai,Central,Aviation,Electronics & Gadgets,4,7953,,
1000851,P00345742,Female,18-25,18,1,Kanchipuram,Northern,Hospitality,Food,2,11755,,
1000851,P00270942,Female,18-25,21,0,Trichy,Central,Govt,Food,2,15256,,
1000851,P00251842,Female,18-25,23,1,Kanyakumari,Southern,Automobile,Food,2,11638,,
1000851,P00355142,Female,18-25,21,0,Kanyakumari,Southern,Healthcare,Clothing & Apparel,4,8655,,
1000853,P00117442,Female,26-35,31,0,Madurai,Southern,Banking,Electronics & Gadgets,4,7805,,
1000853,P00216342,Female,26-35,30,1,Coimbatore,Western,Hospitality,Clothing & Apparel,3,1790,,
1000853,P00193642,Male,26-35,30,0,Erode,Central,Healthcare,Clothing & Apparel,2,5260,,
1000854,P00041542,Male,26-35,32,1,Kanchipuram,Northern,Banking,Clothing & Apparel,2,6981,,
1000854,P00147742,Male,26-35,33,0,Madurai,Southern,Banking,Sports Products,1,10991,,
1000854,P00146442,Male,26-35,34,0,Ariyalur,Central,Healthcare,Furniture,3,15934,,
1000854,P00053842,Male,26-35,33,0,Ariyalur,Central,Govt,Electronics & Gadgets,2,5914,,
1000854,P00337542,Male,26-35,27,0,Ariyalur,Central,Healthcare,Pet Care,4,2839,,
1000854,P00207742,Male,26-35,31,1,Kanyakumari,Southern,Retail,Furniture,4,15924,,
1000854,P00052542,Male,26-35,26,1,Sivagangai,Central,Banking,Furniture,3,20191,,
1000854,P00337542,Male,26-35,27,0,Sivagangai,Central,Healthcare,Pet Care,4,2839,,
1000855,P00240042,Male,18-25,22,0,Trichy,Central,Automobile,Footwear & Shoes,3,20948,,
1000855,P00108442,Male,18-25,24,1,Tirunelveli,Southern,Lawyer,Books,1,7674,,
1000855,P00003142,Male,18-25,23,0,Ariyalur,Central,Banking,Electronics & Gadgets,4,8123,,
1000855,P00258242,Male,18-25,20,0,Kanyakumari,Southern,Retail,Household items,2,2372,,
1000855,P00171642,Male,18-25,22,0,Salem,Western,IT Sector,Clothing & Apparel,2,5409,,
1000855,P00273542,Male,18-25,18,1,Theni,Western,Textile,Clothing & Apparel,3,5461,,
1000855,P00245642,Male,18-25,22,1,Coimbatore,Western,Media,Pet Care,1,1504,,
1000855,P00163642,Male,18-25,22,0,Sivagangai,Central,IT Sector,Furniture,3,15993,,
1000857,P00085642,Female,36-45,45,1,Madurai,Southern,Healthcare,Electronics & Gadgets,3,4251,,
1000858,P00144642,Female,36-45,42,0,Trichy,Central,Hospitality,Food,2,11753,,
1000858,P00251242,Female,36-45,38,0,Kanyakumari,Southern,Media,Tupperware,1,4689,,
1000859,P00213542,Female,26-35,28,1,Ariyalur,Central,Govt,Electronics & Gadgets,4,5926,,
1000859,P00146142,Female,26-35,26,0,Cuddalore,Eastern,Aviation,Electronics & Gadgets,3,8067,,
1000859,P00293542,Female,26-35,28,0,Coimbatore,Western,Healthcare,Food,1,11888,,
1000861,P00182142,Female,26-35,27,0,Coimbatore,Western,Chemical,Sports Products,4,11016,,
1000861,P00129642,Female,26-35,35,0,Coimbatore,Western,Healthcare,Clothing & Apparel,1,8662,,
1000863,P00284842,Female,26-35,35,1,Coimbatore,Western,Textile,Pet Care,3,2801,,
1000864,P00115642,Male,26-35,26,0,Kanchipuram,Northern,Healthcare,Clothing & Apparel,2,5178,,
1000864,P00265342,Male,26-35,34,1,Tiruvallur,Northern,IT Sector,Household items,2,2252,,
1000865,P00147942,Female,36-45,42,0,Salem,Western,Chemical,Furniture,3,16251,,
1000865,P00232742,Female,36-45,40,1,Sivagangai,Central,Govt,Footwear & Shoes,2,8712,,
1000866,P00035542,Female,0-17,12,0,Sivagangai,Central,Healthcare,Food,4,15880,,
1000867,P00120742,Female,46-50,49,0,Erode,Central,Govt,Clothing & Apparel,3,6952,,
1000869,P00145642,Female,18-25,23,1,Kanchipuram,Northern,IT Sector,Food,4,19490,,
1000869,P00006242,Female,18-25,18,0,Kanchipuram,Northern,Aviation,Auto,1,19039,,
1000869,P00263442,Female,18-25,21,0,Trichy,Central,Retail,Food,3,8234,,
1000869,P00110742,Female,18-25,18,1,Trichy,Central,Govt,Office,1,585,,
1000869,P00208842,Female,18-25,22,1,Kanyakumari,Southern,Retail,Clothing & Apparel,1,7179,,
1000869,P00208742,Female,18-25,18,1,Kanyakumari,Southern,Banking,Household items,1,3782,,
1000869,P00017242,Female,18-25,22,0,Coimbatore,Western,Aviation,Sports Products,4,8170,,
1000871,P00216342,Female,0-17,16,0,Kanchipuram,Northern,Healthcare,Electronics & Gadgets,1,7794,,
1000872,P00117542,Female,51-55,53,0,Tirunelveli,Southern,Govt,Electronics & Gadgets,1,7987,,
1000872,P00221042,Female,51-55,55,1,Coimbatore,Western,Chemical,Footwear & Shoes,1,16489,,
1000873,P00065742,Female,55+,87,1,Theni,Western,Banking,Beauty,4,1695,,
1000876,P00219942,Female,26-35,26,1,Sivagangai,Central,Chemical,Food,2,19499,,
1000877,P00026042,Female,26-35,31,0,Trichy,Central,Aviation,Food,1,15562,,
1000877,P00048742,Female,26-35,29,0,Tirunelveli,Southern,Banking,Electronics & Gadgets,2,7952,,
1000877,P00048742,Female,26-35,29,0,Chennai,Northern,Banking,Electronics & Gadgets,1,7952,,
1000877,P00146842,Female,26-35,30,0,Chennai,Northern,Aviation,Clothing & Apparel,1,7075,,
1000877,P0099342,Female,26-35,27,0,Kanyakumari,Southern,IT Sector,Household items,1,3090,,
1000877,P00170542,Female,26-35,28,0,Salem,Western,Healthcare,Food,4,11950,,
1000877,P00023142,Female,26-35,28,1,Theni,Western,Media,Veterinary,2,738,,
1000877,P00115242,Female,26-35,30,0,Coimbatore,Western,IT Sector,Food,4,15729,,
1000877,P0099242,Male,26-35,27,1,Coimbatore,Western,Banking,Furniture,4,12520,,
1000877,P00129042,Female,26-35,33,0,Sivagangai,Central,IT Sector,Food,1,15549,,
1000877,P00112942,Female,26-35,26,1,Sivagangai,Central,Banking,Clothing & Apparel,2,8601,,
1000877,P00352842,Female,26-35,33,1,Sivagangai,Central,IT Sector,Electronics & Gadgets,4,8118,,
1000877,P00195342,Female,26-35,26,0,Sivagangai,Central,IT Sector,Clothing & Apparel,2,5157,,
1000877,P00303942,Male,26-35,26,0,Sivagangai,Central,IT Sector,Household items,2,3148,,
1000878,P00330342,Female,18-25,18,0,Sivagangai,Central,Banking,Sports Products,1,8045,,
1000881,P00278642,Female,18-25,21,0,Kanchipuram,Northern,Media,Electronics & Gadgets,3,9892,,
1000881,P00127842,Female,18-25,21,0,Trichy,Central,Healthcare,Footwear & Shoes,2,12901,,
1000881,P00071242,Female,18-25,23,1,Kanyakumari,Southern,Media,Food,3,15606,,
1000881,P00045842,Female,18-25,18,0,Coimbatore,Western,Media,Food,3,15626,,
1000881,P00356842,Female,18-25,22,0,Coimbatore,Western,Banking,Food,4,15356,,
1000881,P00192642,Female,18-25,23,0,Coimbatore,Western,Textile,Household items,4,3033,,
1000881,P00130342,Female,18-25,18,1,Tiruvallur,Northern,Govt,Electronics & Gadgets,1,5843,,
1000883,P00310042,Male,36-45,43,1,Trichy,Central,Govt,Games & Toys,1,9742,,
1000884,P00190142,Male,0-17,16,1,Ariyalur,Central,IT Sector,Food,1,7601,,
1000884,P00307542,Male,0-17,16,1,Theni,Western,IT Sector,Food,3,7754,,
1000885,P00192842,Female,36-45,42,0,Coimbatore,Western,Aviation,Furniture,1,16566,,
1000885,P00023342,Female,36-45,39,0,Sivagangai,Central,Aviation,Electronics & Gadgets,2,5850,,
1000888,P00010742,Female,0-17,12,0,Coimbatore,Western,IT Sector,Food,2,19284,,
1000889,P00196342,Female,46-50,48,0,Madurai,Southern,Hospitality,Electronics & Gadgets,1,4089,,
1000889,P00021842,Female,46-50,50,1,Trichy,Central,Lawyer,Footwear & Shoes,1,20668,,
1000889,P00119042,Female,46-50,48,0,Trichy,Central,Banking,Footwear & Shoes,1,16643,,
1000889,P00066142,Female,46-50,50,0,Trichy,Central,Textile,Footwear & Shoes,1,12602,,
1000889,P00343742,Female,46-50,50,0,Chennai,Northern,Textile,Clothing & Apparel,1,6951,,
1000889,P00361642,Female,46-50,48,0,Chennai,Northern,Banking,Clothing & Apparel,1,6918,,
1000889,P00173442,Female,46-50,48,0,Theni,Western,Healthcare,Clothing & Apparel,2,8747,,
1000889,P00171342,Female,46-50,49,0,Theni,Western,Textile,Clothing & Apparel,2,1742,,
1000889,P00239942,Female,46-50,46,0,Coimbatore,Western,Hospitality,Food,2,11992,,
1000889,P00016342,Female,46-50,49,1,Coimbatore,Western,IT Sector,Food,3,11756,,
1000889,P00101742,Female,46-50,46,0,Coimbatore,Western,IT Sector,Electronics & Gadgets,1,10028,,
1000889,P00195442,Female,46-50,48,1,Coimbatore,Western,IT Sector,Clothing & Apparel,4,8735,,
1000889,P00248942,Female,46-50,47,0,Tiruvallur,Northern,IT Sector,Electronics & Gadgets,4,7954,,
1000889,P00032542,Female,46-50,49,1,Vellore,Northern,IT Sector,Electronics & Gadgets,1,6115,,
1000889,P00251242,Male,46-50,50,0,Sivagangai,Central,Aviation,Food,3,15734,,
1000891,P00129642,Female,26-35,34,0,Tirunelveli,Southern,Aviation,Food,3,11962,,
1000891,P00117442,Female,26-35,33,1,Chennai,Northern,Media,Food,2,12013,,
1000897,P00005042,Female,26-35,34,0,Trichy,Central,IT Sector,Food,3,11903,,
1000898,P00328042,Female,26-35,35,0,Cuddalore,Eastern,Healthcare,Electronics & Gadgets,2,9997,,
1000899,P00237542,Male,26-35,26,1,Madurai,Southern,IT Sector,Food,2,7788,,
1000899,P00190742,Male,26-35,33,0,Sivagangai,Central,Automobile,Clothing & Apparel,2,6983,,
1000899,P00183342,Male,26-35,26,1,Sivagangai,Central,IT Sector,Electronics & Gadgets,1,3910,,
1000900,P00317842,Male,55+,83,0,Kanyakumari,Southern,Automobile,Auto,3,23513,,
1000904,P00303042,Female,36-45,41,0,Kanyakumari,Southern,Aviation,Food,4,12076,,
1000904,P00037342,Female,36-45,38,1,Theni,Western,Govt,Beauty,3,7401,,
1000907,P00120942,Male,46-50,47,0,Kanchipuram,Northern,Banking,Electronics & Gadgets,4,5899,,
1000910,P00085442,Male,51-55,51,1,Kanyakumari,Southern,IT Sector,Electronics & Gadgets,1,2140,,
1000911,P00172842,Female,51-55,52,1,Kanchipuram,Northern,IT Sector,Electronics & Gadgets,2,7973,,
1000911,P00100442,Female,51-55,52,0,Trichy,Central,Food Processing,Beauty,2,6162,,
1000911,P00313342,Female,51-55,54,0,Chennai,Northern,Banking,Food,2,11739,,
1000911,P00176542,Female,51-55,53,1,Cuddalore,Eastern,Healthcare,Electronics & Gadgets,4,2217,,
1000911,P00342742,Female,51-55,54,1,Kanyakumari,Southern,Media,Food,3,15717,,
1000911,P00101342,Male,51-55,55,1,Kanyakumari,Southern,Media,Footwear & Shoes,1,4078,,
1000911,P00270942,Female,51-55,54,0,Theni,Western,Food Processing,Beauty,4,5972,,
1000911,P00028042,Female,51-55,55,0,Coimbatore,Western,Banking,Clothing & Apparel,2,8871,,
1000918,P00001742,Male,46-50,50,0,Ariyalur,Central,Food Processing,Sports Products,3,7928,,
1000918,P00285842,Male,46-50,46,0,Kanyakumari,Southern,Govt,Food,1,15411,,
1000919,P00295942,Male,36-45,36,0,Trichy,Central,Textile,Household items,4,3100,,
1000919,P00144642,Male,36-45,36,0,Chennai,Northern,Healthcare,Electronics & Gadgets,4,9982,,
1000919,P00209842,Male,36-45,39,1,Ariyalur,Central,Automobile,Electronics & Gadgets,4,6099,,
1000919,P00145442,Male,36-45,39,0,Theni,Western,Govt,Food,1,11479,,
1000922,P00304642,Female,55+,90,0,Kanchipuram,Northern,Healthcare,Food,4,15916,,
1000922,P00179342,Male,55+,70,1,Ariyalur,Central,Media,Footwear & Shoes,2,16143,,
1000922,P00116142,Male,55+,87,0,Salem,Western,Agriculture,Footwear & Shoes,2,16795,,
1000922,P00153742,Female,55+,83,0,Sivagangai,Central,Textile,Clothing & Apparel,4,3480,,
1000924,P00321942,Female,51-55,51,1,Tirunelveli,Southern,Media,Clothing & Apparel,3,5202,,
1000924,P00295942,Female,51-55,54,0,Kanyakumari,Southern,Aviation,Footwear & Shoes,4,16595,,
1000925,P00102642,Male,36-45,37,0,Theni,Western,Construction,Electronics & Gadgets,2,5858,,
1000926,P00085942,Female,0-17,14,0,Ariyalur,Central,Hospitality,Clothing & Apparel,3,6978,,
1000927,P00017742,Male,26-35,31,0,Trichy,Central,Chemical,Clothing & Apparel,2,8724,,
1000928,P00134342,Male,55+,92,0,Sivagangai,Central,Healthcare,Food,4,4139,,
1000929,P00105342,Female,26-35,35,0,Chennai,Northern,Lawyer,Clothing & Apparel,1,8832,,
1000929,P00350342,Female,26-35,30,1,Coimbatore,Western,IT Sector,Household items,4,3049,,
1000929,P00184442,Female,26-35,28,1,Sivagangai,Central,Banking,Games & Toys,1,12869,,
1000929,P00301242,Female,26-35,32,1,Sivagangai,Central,IT Sector,Clothing & Apparel,3,3671,,
1000930,P00158242,Female,26-35,34,0,Coimbatore,Western,Banking,Food,4,11940,,
1000931,P00089042,Male,55+,61,1,Coimbatore,Western,Construction,Electronics & Gadgets,1,4149,,
1000934,P00041942,Male,36-45,42,0,Kanchipuram,Northern,Govt,Food,3,18996,,
1000934,P00313542,Male,36-45,45,0,Kanchipuram,Northern,Healthcare,Food,4,15771,,
1000934,P00145642,Male,36-45,37,0,Ariyalur,Central,Agriculture,Games & Toys,1,13308,,
1000934,P00303042,Male,36-45,45,0,Cuddalore,Eastern,Aviation,Clothing & Apparel,4,8702,,
1000934,P00127042,Male,36-45,38,0,Kanyakumari,Southern,Agriculture,Food,1,19259,,
1000934,P00211942,Male,36-45,37,1,Coimbatore,Western,IT Sector,Sports Products,2,10644,,
1000934,P00062842,Male,36-45,40,0,Coimbatore,Western,Agriculture,Electronics & Gadgets,1,5918,,
1000936,P00068942,Female,18-25,24,1,Kanchipuram,Northern,IT Sector,Food,1,11471,,
1000937,P0099242,Female,26-35,27,0,Trichy,Central,Construction,Footwear & Shoes,2,12380,,
1000939,P00064042,Male,26-35,26,0,Kanchipuram,Northern,Healthcare,Food,1,15903,,
1000939,P00118142,Male,26-35,27,1,Kanchipuram,Northern,Aviation,Clothing & Apparel,4,7037,,
1000940,P00295842,Female,0-17,16,1,Kanchipuram,Northern,Aviation,Electronics & Gadgets,1,7987,,
1000940,P00184942,Female,0-17,14,1,Erode,Central,Aviation,Electronics & Gadgets,3,8118,,
1000942,P00326742,Male,51-55,51,0,Madurai,Southern,Healthcare,Electronics & Gadgets,1,9939,,
1000942,P00214142,Male,51-55,52,1,Sivagangai,Central,Lawyer,Furniture,3,20448,,
1000945,P00147942,Female,46-50,46,0,Kanyakumari,Southern,Textile,Food,1,11756,,
1000945,P00260142,Female,46-50,50,0,Coimbatore,Western,Media,Clothing & Apparel,2,7076,,
1000945,P00249142,Female,46-50,46,1,Erode,Central,Food Processing,Clothing & Apparel,4,7185,,
1000946,P00178242,Female,36-45,44,1,Trichy,Central,Lawyer,Footwear & Shoes,2,12612,,
1000946,P00258842,Female,36-45,39,0,Sivagangai,Central,Chemical,Food,4,11376,,
1000947,P00287942,Female,18-25,20,0,Cuddalore,Eastern,Healthcare,Electronics & Gadgets,2,4028,,
1000947,P00287942,Female,18-25,20,0,Tiruvarur,Southern,Healthcare,Electronics & Gadgets,1,4028,,
1000949,P00174542,Female,51-55,51,0,Madurai,Southern,Govt,Clothing & Apparel,3,6926,,
1000949,P00082342,Female,51-55,51,1,Kanyakumari,Southern,IT Sector,Footwear & Shoes,3,12820,,
1000949,P00042942,Female,51-55,51,0,Kanyakumari,Southern,Banking,Footwear & Shoes,1,12746,,
1000949,P00183242,Male,51-55,51,1,Kanyakumari,Southern,IT Sector,Footwear & Shoes,3,12338,,
1000949,P00146042,Female,51-55,54,1,Coimbatore,Western,IT Sector,Clothing & Apparel,4,5332,,
1000949,P00217542,Female,51-55,51,1,Sivagangai,Central,Agriculture,Clothing & Apparel,2,8661,,
1000950,P00146042,Female,36-45,40,0,Madurai,Southern,Chemical,Clothing & Apparel,3,5387,,
1000950,P00112142,Female,36-45,42,1,Coimbatore,Western,Agriculture,Food,2,11673,,
1000951,P00350942,Female,46-50,47,0,Kanchipuram,Northern,Textile,Food,1,8144,,
1000952,P00102442,Male,55+,78,1,Salem,Western,Hospitality,Footwear & Shoes,4,4125,,
1000952,P00033642,Female,55+,87,1,Coimbatore,Western,Food Processing,Electronics & Gadgets,3,8069,,
1000953,P00084842,Female,51-55,51,1,Chennai,Northern,Hospitality,Clothing & Apparel,3,8611,,
1000953,P0095842,Female,51-55,52,0,Kanyakumari,Southern,Banking,Electronics & Gadgets,1,9969,,
1000953,P00111042,Female,51-55,53,1,Coimbatore,Western,Chemical,Clothing & Apparel,3,8711,,
1000953,P00217142,Female,51-55,52,1,Sivagangai,Central,Banking,Beauty,2,4497,,
1000955,P00216042,Male,51-55,53,0,Trichy,Central,Govt,Household items,4,3777,,
1000955,P00024342,Male,51-55,54,0,Chennai,Northern,Automobile,Clothing & Apparel,3,3646,,
1000955,P00237542,Male,51-55,51,0,Sivagangai,Central,IT Sector,Food,2,19490,,
1000956,P00303742,Male,36-45,40,0,Kanchipuram,Northern,Banking,Auto,2,19022,,
1000956,P00361842,Female,36-45,38,1,Trichy,Central,Lawyer,Footwear & Shoes,3,12125,,
1000956,P00273442,Female,36-45,43,0,Chennai,Northern,Healthcare,Food,4,19232,,
1000957,P00329642,Female,36-45,41,1,Kanchipuram,Northern,Banking,Games & Toys,4,13111,,
1000957,P00160442,Female,36-45,43,0,Cuddalore,Eastern,Media,Clothing & Apparel,1,1805,,
1000957,P00184942,Female,36-45,44,0,Kanyakumari,Southern,Lawyer,Footwear & Shoes,2,12357,,
1000957,P00111842,Female,36-45,36,1,Theni,Western,Govt,Pet Care,2,2763,,
1000957,P00306042,Female,36-45,43,0,Sivagangai,Central,Chemical,Food,1,19215,,
1000957,P00348342,Female,36-45,45,1,Sivagangai,Central,Banking,Electronics & Gadgets,3,8002,,
1000957,P00157542,Female,36-45,36,1,Sivagangai,Central,Banking,Decor,3,5849,,
1000957,P00240842,Female,36-45,40,1,Erode,Central,Automobile,Clothing & Apparel,3,5397,,
1000959,P00338442,Female,51-55,53,0,Sivagangai,Central,Banking,Games & Toys,1,9869,,
1000961,P00278642,Female,18-25,22,0,Coimbatore,Western,Media,Food,4,8219,,
1000961,P00309242,Male,18-25,21,0,Tiruvallur,Northern,Healthcare,Clothing & Apparel,3,1838,,
1000963,P00112142,Male,26-35,29,0,Trichy,Central,Chemical,Stationery,4,8895,,
1000963,P00348642,Female,26-35,31,0,Ariyalur,Central,IT Sector,Clothing & Apparel,3,6888,,
1000963,P00313142,Female,26-35,33,0,Theni,Western,Govt,Food,4,15702,,
1000963,P00070042,Female,26-35,30,0,Theni,Western,IT Sector,Beauty,2,5962,,
1000963,P00262242,Female,26-35,31,1,Sivagangai,Central,Aviation,Food,1,19203,,
1000963,P00327242,Female,26-35,34,1,Sivagangai,Central,Retail,Beauty,3,2989,,
1000963,P00062842,Female,26-35,35,1,Sivagangai,Central,Aviation,Veterinary,4,1410,,
1000965,P00191642,Female,55+,83,0,Madurai,Southern,Hospitality,Electronics & Gadgets,2,10015,,
1000965,P00265242,Female,55+,81,1,Theni,Western,IT Sector,Food,3,15917,,
1000968,P00212742,Female,51-55,55,0,Tirunelveli,Southern,Retail,Games & Toys,4,10010,,
1000968,P00243242,Female,51-55,55,1,Tirunelveli,Southern,Chemical,Clothing & Apparel,2,6853,,
1000970,P00026442,Female,26-35,28,0,Coimbatore,Western,Banking,Clothing & Apparel,2,5377,,
1000970,P00218142,Female,26-35,29,0,Coimbatore,Western,Automobile,Furniture,4,4604,,
1000970,P00115542,Female,26-35,31,0,Coimbatore,Western,Govt,Household items,1,2347,,
1000970,P00213942,Female,26-35,33,0,Vellore,Northern,Food Processing,Electronics & Gadgets,4,8082,,
1000970,P00021742,Female,26-35,33,1,Sivagangai,Central,Aviation,Food,2,4213,,
1000971,P00118642,Female,26-35,31,1,Trichy,Central,Banking,Stationery,2,17204,,
1000971,P00016542,Female,26-35,32,1,Sivagangai,Central,Retail,Footwear & Shoes,1,20628,,
1000971,P00266642,Female,26-35,27,0,Sivagangai,Central,Lawyer,Pet Care,3,2100,,
1000973,P00196542,Male,26-35,28,0,Sivagangai,Central,Lawyer,Food,4,19326,,
1000974,P00046142,Female,36-45,44,1,Salem,Western,Lawyer,Clothing & Apparel,1,8822,,
1000975,P00227942,Male,36-45,45,1,Kanchipuram,Northern,Healthcare,Electronics & Gadgets,2,10058,,
1000975,P00359042,Female,36-45,40,0,Madurai,Southern,Govt,Electronics & Gadgets,1,9713,,
1000975,P00035242,Female,36-45,36,1,Salem,Western,Aviation,Clothing & Apparel,4,6852,,
1000975,P00147942,Female,36-45,38,1,Theni,Western,Govt,Food,4,11393,,
1000975,P00209742,Female,36-45,43,0,Theni,Western,Govt,Food,4,8129,,
1000975,P00029842,Female,36-45,42,1,Sivagangai,Central,Aviation,Furniture,1,11956,,
1000976,P00250242,Female,36-45,41,1,Sivagangai,Central,Aviation,Footwear & Shoes,3,20301,,
1000977,P00150942,Female,26-35,33,0,Coimbatore,Western,Chemical,Clothing & Apparel,2,6903,,
1000979,P00278242,Female,0-17,16,1,Salem,Western,Aviation,Clothing & Apparel,2,6929,,
1000981,P00134142,Female,26-35,29,0,Trichy,Central,Aviation,Beauty,3,4468,,
1000983,P00127542,Male,26-35,28,1,Kanchipuram,Northern,Banking,Electronics & Gadgets,1,1960,,
1000983,P00237242,Male,26-35,29,0,Trichy,Central,Healthcare,Electronics & Gadgets,4,6184,,
1000983,P00111142,Male,26-35,32,0,Coimbatore,Western,Chemical,Books,4,10657,,
1000984,P00241542,Female,51-55,52,0,Tirunelveli,Southern,Aviation,Clothing & Apparel,3,5264,,
1000984,P00288442,Female,51-55,51,1,Chennai,Northern,Automobile,Food,2,15668,,
1000984,P00161542,Male,51-55,55,0,Chennai,Northern,Media,Food,2,11531,,
1000984,P00187842,Female,51-55,54,0,Kanyakumari,Southern,Healthcare,Footwear & Shoes,4,12170,,
1000984,P00248142,Female,51-55,52,0,Theni,Western,IT Sector,Tupperware,2,20757,,
1000984,P00109542,Female,51-55,53,0,Theni,Western,Hospitality,Beauty,1,4661,,
1000984,P00001942,Female,51-55,54,1,Coimbatore,Western,Automobile,Food,1,11832,,
